No of GPS satellites available,Time since start of day,Latitude,Longitude,velocity,Heading,Height,Vertical velocity,Sampleperiod,Steering Angle,Wheel Speed Front Left,Wheel Speed Front Right,Wheel Speed Rear Left,Wheel Speed Rear Right,Yaw Rate,Indicated Vehicle Speed,Indicated Longitudinal Acceleration,Indicated Lateral Acceleration,Handbrake,Gear Req,Gear,Engine Speed,Coolant Temp,Clutch,Brake Pressure,Brake Pos,Battery,Air Temp,Accel Pedal
12,61.5,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,61.6,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,61.7,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,61.800000000000004,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,61.900000000000006,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,62.0,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,62.1,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,62.2,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,62.300000000000004,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,62.400000000000006,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,62.5,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,62.6,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,62.7,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,62.800000000000004,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,62.900000000000006,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,63.0,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,63.1,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,63.2,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,63.300000000000004,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,63.400000000000006,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,63.5,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,63.6,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,63.7,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,63.800000000000004,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,63.900000000000006,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,64.0,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,64.10000000000001,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,64.2,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,64.3,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,64.4,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,64.5,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,64.60000000000001,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,64.7,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,64.8,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,64.9,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,65.0,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,65.10000000000001,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,65.2,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,65.3,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,65.4,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,65.5,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,65.60000000000001,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,65.7,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,65.8,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,65.9,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,66.0,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,66.10000000000001,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,66.2,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,66.3,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,66.4,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,66.5,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,66.60000000000001,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,66.7,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,66.8,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,66.9,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,67.0,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,67.10000000000001,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,67.2,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,67.3,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,67.4,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,67.5,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,67.60000000000001,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,67.7,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,67.8,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,67.9,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,68.0,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,68.10000000000001,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,68.2,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,68.3,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,68.4,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,68.5,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,68.60000000000001,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,68.7,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,68.8,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,68.9,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,69.0,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,69.10000000000001,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,69.2,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,69.3,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,69.4,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,69.5,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,69.60000000000001,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,69.7,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,69.8,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,69.9,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,70.0,52.418800000003806,-1.5016999999998821,0.0,45.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0,3,3,850,90,0,0,0,12.6,21,20
12,70.10000000000001,52.418800000003806,-1.5016999999998821,52.31719375362574,45.0,0.11,0.0,0.1,0.0,46.87920587242449,46.87920587242449,46.87920587242449,46.87920587242449,0.0,52.31719375362574,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,70.2,52.418800000003806,-1.5016999999998821,52.36593014218957,45.0,0.11,0.0,0.1,0.0,46.922876471496025,46.922876471496025,46.922876471496025,46.922876471496025,0.0,52.36593014218957,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,70.3,52.418800000003806,-1.5016999999998821,51.779764672913,45.0,0.11,0.0,0.1,0.0,46.397638595800174,46.397638595800174,46.397638595800174,46.397638595800174,0.0,51.779764672913,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,70.4,52.418800000003806,-1.5016999999998821,52.145691248237995,45.0,0.11,0.0,0.1,0.0,46.72552979232795,46.72552979232795,46.72552979232795,46.72552979232795,0.0,52.145691248237995,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,70.5,52.418800000003806,-1.5016999999998821,52.33428082601131,45.0,0.11,0.0,0.1,0.0,46.89451686918576,46.89451686918576,46.89451686918576,46.89451686918576,0.0,52.33428082601131,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,70.60000000000001,52.418800000003806,-1.5016999999998821,52.24676190547514,45.0,0.11,0.0,0.1,0.0,46.81609489737916,46.81609489737916,46.81609489737916,46.81609489737916,0.0,52.24676190547514,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,70.7,52.418800000003806,-1.5016999999998821,52.263297774180614,45.0,0.11,0.0,0.1,0.0,46.83091198403281,46.83091198403281,46.83091198403281,46.83091198403281,0.0,52.263297774180614,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,70.8,52.418800000003806,-1.5016999999998821,52.345333213814,45.0,0.11,0.0,0.1,0.0,46.904420442485666,46.904420442485666,46.904420442485666,46.904420442485666,0.0,52.345333213814,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,70.9,52.418800000003806,-1.5016999999998821,52.31063010278408,45.0,0.11,0.0,0.1,0.0,46.87332446486029,46.87332446486029,46.87332446486029,46.87332446486029,0.0,52.31063010278408,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,71.0,52.418800000003806,-1.5016999999998821,51.962848479139616,45.0,0.11,0.0,0.1,0.0,46.561692185608976,46.561692185608976,46.561692185608976,46.561692185608976,0.0,51.962848479139616,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,71.10000000000001,52.418800000003806,-1.5016999999998821,52.13069372112115,45.0,0.11,0.0,0.1,0.0,46.71209114795801,46.71209114795801,46.71209114795801,46.71209114795801,0.0,52.13069372112115,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,71.2,52.418800000003806,-1.5016999999998821,51.938399980666546,45.0,0.11,0.0,0.1,0.0,46.539784928912674,46.539784928912674,46.539784928912674,46.539784928912674,0.0,51.938399980666546,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,71.3,52.418800000003806,-1.5016999999998821,52.31302726330277,45.0,0.11,0.0,0.1,0.0,46.87547245815661,46.87547245815661,46.87547245815661,46.87547245815661,0.0,52.31302726330277,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,71.4,52.418800000003806,-1.5016999999998821,52.32247639732712,45.0,0.11,0.0,0.1,0.0,46.88393942412824,46.88393942412824,46.88393942412824,46.88393942412824,0.0,52.32247639732712,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,71.5,52.418800000003806,-1.5016999999998821,52.341487933877126,45.0,0.11,0.0,0.1,0.0,46.900974851144376,46.900974851144376,46.900974851144376,46.900974851144376,0.0,52.341487933877126,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,71.60000000000001,52.418800000003806,-1.5016999999998821,52.34365158676452,45.0,0.11,0.0,0.1,0.0,46.90291360821193,46.90291360821193,46.90291360821193,46.90291360821193,0.0,52.34365158676452,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,71.7,52.418800000003806,-1.5016999999998821,52.22341480947286,45.0,0.11,0.0,0.1,0.0,46.79517456045955,46.79517456045955,46.79517456045955,46.79517456045955,0.0,52.22341480947286,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,71.8,52.418800000003806,-1.5016999999998821,52.25396131221162,45.0,0.11,0.0,0.1,0.0,46.822545978684246,46.822545978684246,46.822545978684246,46.822545978684246,0.0,52.25396131221162,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,71.9,52.418800000003806,-1.5016999999998821,52.55593986222311,45.0,0.11,0.0,0.1,0.0,47.09313607726085,47.09313607726085,47.09313607726085,47.09313607726085,0.0,52.55593986222311,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,72.0,52.418800000003806,-1.5016999999998821,52.2748612301831,45.0,0.11,0.0,0.1,0.0,46.8412735037483,46.8412735037483,46.8412735037483,46.8412735037483,0.0,52.2748612301831,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,72.10000000000001,52.418800000003806,-1.5016999999998821,52.18258798455691,45.0,0.11,0.0,0.1,0.0,46.75859138401157,46.75859138401157,46.75859138401157,46.75859138401157,0.0,52.18258798455691,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,72.2,52.418800000003806,-1.5016999999998821,52.3212641638455,45.0,0.11,0.0,0.1,0.0,46.88285319340994,46.88285319340994,46.88285319340994,46.88285319340994,0.0,52.3212641638455,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,72.3,52.418800000003806,-1.5016999999998821,52.280053806644666,45.0,0.11,0.0,0.1,0.0,46.845926350040024,46.845926350040024,46.845926350040024,46.845926350040024,0.0,52.280053806644666,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,72.4,52.418800000003806,-1.5016999999998821,51.88062238663816,45.0,0.11,0.0,0.1,0.0,46.48801289125283,46.48801289125283,46.48801289125283,46.48801289125283,0.0,51.88062238663816,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,72.5,52.418800000003806,-1.5016999999998821,52.25118301313088,45.0,0.11,0.0,0.1,0.0,46.82005646337892,46.82005646337892,46.82005646337892,46.82005646337892,0.0,52.25118301313088,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,72.60000000000001,52.418800000003806,-1.5016999999998821,52.25425802512843,45.0,0.11,0.0,0.1,0.0,46.8228118504735,46.8228118504735,46.8228118504735,46.8228118504735,0.0,52.25425802512843,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,72.7,52.418800000003806,-1.5016999999998821,52.08251710030756,45.0,0.11,0.0,0.1,0.0,46.66892213289208,46.66892213289208,46.66892213289208,46.66892213289208,0.0,52.08251710030756,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,72.8,52.418800000003806,-1.5016999999998821,52.448162074418335,45.0,0.11,0.0,0.1,0.0,46.99656099858274,46.99656099858274,46.99656099858274,46.99656099858274,0.0,52.448162074418335,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,72.9,52.418800000003806,-1.5016999999998821,51.97958146427485,45.0,0.11,0.0,0.1,0.0,46.576685899887856,46.576685899887856,46.576685899887856,46.576685899887856,0.0,51.97958146427485,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,73.0,52.418800000003806,-1.5016999999998821,52.75652928859018,45.0,0.11,0.0,0.1,0.0,47.272875706622024,47.272875706622024,47.272875706622024,47.272875706622024,0.0,52.75652928859018,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,73.10000000000001,52.418800000003806,-1.5016999999998821,52.07738833370476,45.0,0.11,0.0,0.1,0.0,46.664326463893154,46.664326463893154,46.664326463893154,46.664326463893154,0.0,52.07738833370476,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,73.2,52.418800000003806,-1.5016999999998821,51.83539157135503,45.0,0.11,0.0,0.1,0.0,46.44748348687727,46.44748348687727,46.44748348687727,46.44748348687727,0.0,51.83539157135503,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,73.3,52.418800000003806,-1.5016999999998821,52.19309003713719,45.0,0.11,0.0,0.1,0.0,46.76800182539174,46.76800182539174,46.76800182539174,46.76800182539174,0.0,52.19309003713719,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,73.4,52.418800000003806,-1.5016999999998821,52.52699850925143,45.0,0.11,0.0,0.1,0.0,47.06720296527906,47.06720296527906,47.06720296527906,47.06720296527906,0.0,52.52699850925143,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,73.5,52.418800000003806,-1.5016999999998821,52.54750289840233,45.0,0.11,0.0,0.1,0.0,47.08557607383721,47.08557607383721,47.08557607383721,47.08557607383721,0.0,52.54750289840233,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
12,73.60000000000001,52.418800000003806,-1.5016999999998821,52.2201643882962,45.0,0.11,0.0,0.1,0.0,46.79226199668118,46.79226199668118,46.79226199668118,46.79226199668118,0.0,52.2201643882962,0.02,0.01,0,3,3,2100,90,0,0,0,12.6,21,20
